,titles,images,ratings,prices,product_urls
0,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ6E44WD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=e539f4c4-96ae-4858-a014-f933b12bdbe7.MOBGPWJ4RUNKMTQJ.SEARCH&ppt=sp&ppn=sp&ssid=60abnixtmo0000001730664186162&qH=eb4af0bf07c16429
1,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ6E44WD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=e539f4c4-96ae-4858-a014-f933b12bdbe7.MOBGPWJ4RUNKMTQJ.SEARCH&ppt=sp&ppn=sp&ssid=60abnixtmo0000001730664186162&qH=eb4af0bf07c16429
2,"Apple iPhone 15 (Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/d/9/-original-imagtc2qzgnnuhxh.jpeg?q=70,4.6,"₹57,999",https://flipkart.com/apple-iphone-15-black-128-gb/p/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WVZNSC6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPTB3VS24W.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
3,"Apple iPhone 15 (Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/l/-original-imagtc5fz9spysyk.jpeg?q=70,4.6,"₹57,999",https://flipkart.com/apple-iphone-15-blue-128-gb/p/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZY7RHDU7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPAQNVFZZY.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
4,"Apple iPhone 15 (Pink, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/c/k/-original-imagtc5fuzkvczr7.jpeg?q=70,4.6,"₹57,999",https://flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU51YWTGZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPNMZA5PU5.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
5,"Apple iPhone 15 (Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/z/3/-original-imagtc5fqyz8tu4c.jpeg?q=70,4.6,"₹57,999",https://flipkart.com/apple-iphone-15-green-128-gb/p/itm235cd318bde73?pid=MOBGTAGPYYWZRUJX&lid=LSTMOBGTAGPYYWZRUJXUGY7PM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPYYWZRUJX.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
6,"Apple iPhone 15 Plus (Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/l/-original-imagtc5fz9spysyk.jpeg?q=70,4.6,"₹66,999",https://flipkart.com/apple-iphone-15-plus-blue-128-gb/p/itm4022c14383050?pid=MOBGTAGPE4F2HAW7&lid=LSTMOBGTAGPE4F2HAW7NDYSPY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPE4F2HAW7.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
7,"Motorola g45 5G (Brilliant Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/y/x/-original-imah3xk8crpgrg9y.jpeg?q=70,4.4,"₹11,999",https://flipkart.com/motorola-g45-5g-brilliant-green-128-gb/p/itm156df63edff03?pid=MOBH3YKQQN3S9TQQ&lid=LSTMOBH3YKQQN3S9TQQIXCQDO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH3YKQQN3S9TQQ.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
8,"Apple iPhone 15 Plus (Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/d/9/-original-imagtc2qzgnnuhxh.jpeg?q=70,4.6,"₹66,999",https://flipkart.com/apple-iphone-15-plus-black-128-gb/p/itme3a53984760fb?pid=MOBGTAGPNRQA7CS3&lid=LSTMOBGTAGPNRQA7CS3L7XK7L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPNRQA7CS3.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
9,"REDMI 13C (Starshine Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/6/r/-original-imahfk4xenbzxwrh.jpeg?q=70,4.3,"₹7,199",https://flipkart.com/redmi-13c-starshine-green-128-gb/p/itmc4f0763fb3a50?pid=MOBGW4HKUXHFDYU2&lid=LSTMOBGW4HKUXHFDYU2WMFCCU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGW4HKUXHFDYU2.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
10,"SAMSUNG Galaxy F05 (Twilight Blue, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/r/f/-original-imah56hkgehywn5b.jpeg?q=70,4.2,"₹7,999",https://flipkart.com/samsung-galaxy-f05-twilight-blue-64-gb/p/itm84a914081ab93?pid=MOBH4GTXZ9ZRQ3SU&lid=LSTMOBH4GTXZ9ZRQ3SUTOKMZJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH4GTXZ9ZRQ3SU.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
11,"Apple iPhone 15 Plus (Pink, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/c/k/-original-imagtc5fuzkvczr7.jpeg?q=70,4.6,"₹66,999",https://flipkart.com/apple-iphone-15-plus-pink-128-gb/p/itmecb6209a78172?pid=MOBGTAGPXUWEXXWY&lid=LSTMOBGTAGPXUWEXXWYKVXCUT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPXUWEXXWY.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
12,"REDMI 13C (Starfrost White, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/f/a/-original-imahfk4xp4xcggyt.jpeg?q=70,4.3,"₹7,199",https://flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGWUHSZKWBZQWJ.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
13,"Apple iPhone 15 Plus (Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/z/3/-original-imagtc5fqyz8tu4c.jpeg?q=70,4.6,"₹66,999",https://flipkart.com/apple-iphone-15-plus-green-128-gb/p/itmaa50abb5e6c3b?pid=MOBGTAGPJVGHTAYC&lid=LSTMOBGTAGPJVGHTAYCTGIMN2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGTAGPJVGHTAYC.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
14,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/y/c/-original-imah4sssdf9pgz3e.jpeg?q=70,4.2,"₹10,999",https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGHT8UUUNXNYZ4.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
15,"Motorola g45 5G (Brilliant Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/l/c/-original-imah3xk892aj9gck.jpeg?q=70,4.4,"₹11,999",https://flipkart.com/motorola-g45-5g-brilliant-blue-128-gb/p/itm1decbdd265f94?pid=MOBH3YKQT2HEAPAM&lid=LSTMOBH3YKQT2HEAPAMKGOCTP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH3YKQT2HEAPAM.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
16,"vivo T3 Lite 5G (Majestic Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/l/3/-original-imah27wvna2g9hfc.jpeg?q=70,4.4,"₹11,499",https://flipkart.com/vivo-t3-lite-5g-majestic-black-128-gb/p/itm977c89a44d373?pid=MOBHFTYB4ZHAAGFS&lid=LSTMOBHFTYB4ZHAAGFS9V33ZB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBHFTYB4ZHAAGFS.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
17,"POCO M6 5G (Orion Blue, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/i/2/-original-imah4gzvrgwnayrb.jpeg?q=70,4.2,"₹8,299",https://flipkart.com/poco-m6-5g-orion-blue-64-gb/p/itm219e2e342aaeb?pid=MOBH2MFGRGQWVTVG&lid=LSTMOBH2MFGRGQWVTVG6JVPVN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGRGQWVTVG.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
18,"vivo T3 Lite 5G (Vibrant Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/r/t3-lite-5g-v2356-vivo-original-imah27wmfgkergtx.jpeg?q=70,4.4,"₹11,499",https://flipkart.com/vivo-t3-lite-5g-vibrant-green-128-gb/p/itm977c89a44d373?pid=MOBHFTYBA6V3RVZE&lid=LSTMOBHFTYBA6V3RVZE3H4WTW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBHFTYBA6V3RVZE.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
19,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/2/o/-original-imah4sss2hjckcdk.jpeg?q=70,4.2,"₹10,999",https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGHT8UR4T25NGB.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
20,"vivo T3 Lite 5G (Vibrant Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/r/t3-lite-5g-v2356-vivo-original-imah27wmfgkergtx.jpeg?q=70,4.4,"₹10,499",https://flipkart.com/vivo-t3-lite-5g-vibrant-green-128-gb/p/itm977c89a44d373?pid=MOBHFTYBGJ7RW9ZQ&lid=LSTMOBHFTYBGJ7RW9ZQRJTON0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBHFTYBGJ7RW9ZQ.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
21,"vivo T3 Lite 5G (Majestic Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/l/3/-original-imah27wvna2g9hfc.jpeg?q=70,4.4,"₹10,499",https://flipkart.com/vivo-t3-lite-5g-majestic-black-128-gb/p/itm977c89a44d373?pid=MOBHFTYBDGMZMT9U&lid=LSTMOBHFTYBDGMZMT9UN8473W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBHFTYBDGMZMT9U.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
22,"Motorola G85 5G (Olive Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/l/u/-original-imah2fjd7wfd9ksh.jpeg?q=70,4.5,"₹16,999",https://flipkart.com/motorola-g85-5g-olive-green-128-gb/p/itm1c4b849213a0e?pid=MOBHY9PQMNCMDVCD&lid=LSTMOBHY9PQMNCMDVCDI6UUHQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBHY9PQMNCMDVCD.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
23,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/e/g/-original-imah4sssfvvahchb.jpeg?q=70,4.2,"₹10,999",https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGHT8UU3STRKZS.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
24,"POCO C65 (Matte Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/k/c65-mzb0g8rin-poco-original-imagw6gyhhu7hur5.jpeg?q=70,4.3,"₹6,999",https://flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSAWJINA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBGVVTXAFHYHDZS.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
25,"POCO M6 5G (Galactic Black, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/w/0/-original-imah4gzvykvn3hbh.jpeg?q=70,4.2,"₹8,299",https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
26,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
27,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
28,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/e/r/f/-original-imah56hkgehywn5b.jpeg?q=90,4.2,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
29,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
30,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
31,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/poco-m6-5g-galactic-black-64-gb/p/itm4c00882e0ad97?pid=MOBH2MFGXY7CCHFK&lid=LSTMOBH2MFGXY7CCHFKPACKMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=96453871-c931-406a-a159-45932df0362f.MOBH2MFGXY7CCHFK.SEARCH&ppt=sp&ppn=sp&ssid=x16d80d1s00000001730665748380&qH=eb4af0bf07c16429
32,"vivo T3x 5G (Crimson Bliss, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/3/4/-original-imahyytukhkky5ew.jpeg?q=70,4.5,"₹14,499",https://flipkart.com/vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEPA4FFHCV&lid=LSTMOBGZRNEPA4FFHCVQ1YECQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZRNEPA4FFHCV.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
33,"POCO M6 5G (Polaris Green, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/x/x/-original-imah4gzvgzrkwhtg.jpeg?q=70,4.2,"₹8,299",https://flipkart.com/poco-m6-5g-polaris-green-64-gb/p/itm2414d823b78ca?pid=MOBH2MFGSGNCBZHB&lid=LSTMOBH2MFGSGNCBZHBNVZ5M9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH2MFGSGNCBZHB.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
34,"vivo T3x 5G (Celestial Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/g/j/t3x-5g-v2338-vivo-original-imahyyzaqhgwzfup.jpeg?q=70,4.5,"₹12,999",https://flipkart.com/vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEHZHTGNJ5&lid=LSTMOBGZRNEHZHTGNJ5KIBQXQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZRNEHZHTGNJ5.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
35,"vivo T3x 5G (Crimson Bliss, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/3/4/-original-imahyytukhkky5ew.jpeg?q=70,4.5,"₹12,999",https://flipkart.com/vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEQGWCCN4D&lid=LSTMOBGZRNEQGWCCN4DPIBMCT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZRNEQGWCCN4D.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
36,"Motorola Edge 50 Pro 5G with 125W Charger (Black Beauty, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/i/v/-original-imagzhspm6zvfaeh.jpeg?q=70,4.4,"₹29,999",https://flipkart.com/motorola-edge-50-pro-5g-125w-charger-black-beauty-256-gb/p/itmf7f6e88ef68e8?pid=MOBGXFXYMH8CGDMM&lid=LSTMOBGXFXYMH8CGDMMTODP5W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGXFXYMH8CGDMM.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
37,"REDMI 13C (Stardust Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/e/a/-original-imahfk4xuk7ntphs.jpeg?q=70,4.3,"₹7,199",https://flipkart.com/redmi-13c-stardust-black-128-gb/p/itm9b22752239e4d?pid=MOBGW4HKVU4ZGZFZ&lid=LSTMOBGW4HKVU4ZGZFZCHB6WV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGW4HKVU4ZGZFZ.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
38,"vivo T3x 5G (Celestial Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/g/j/t3x-5g-v2338-vivo-original-imahyyzaqhgwzfup.jpeg?q=70,4.5,"₹14,499",https://flipkart.com/vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNERKDV5ECF&lid=LSTMOBGZRNERKDV5ECFZ1LKDA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZRNERKDV5ECF.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
39,"vivo T3x 5G (Sapphire Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/x/1/-original-imah4kxes2ktzf9f.jpeg?q=70,4.5,"₹14,499",https://flipkart.com/vivo-t3x-5g-sapphire-blue-128-gb/p/itm263ed44f56cd5?pid=MOBH4EACUN3RESHP&lid=LSTMOBH4EACUN3RESHPLITWXO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH4EACUN3RESHP.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
